date,name,text,comment_count,like_count,link
"Wednesday, 27 May 2020 at 7:20 pm",Erin Barr,"What's this? Another SuRvEy? Yup!
But Erin, I feel more used than a dumpy level with all these surveys -_- (haha that was a surveying joke)
The information gathered from this will be used by the university to structure semester 2, so it's really important you have your say in how you would like to see the university function next sem. I know they can be tiresome, but kick back with some Netflix, a nice hot choccy and fill it out. 
https://anu.au1.qualtrics.com/jfe/form/SV_4Gbn9h8VHyv4cZv?Q_CHL=email",3,15,https://www.facebook.com/groups/fennerhall/permalink/2778261532303119/
,,,0,0,
,,,0,0,
"Wednesday, 27 May 2020 at 6:50 pm",,"Have you heard the word of the Lord? If not, come to the turning in 20 mins and I'll convert you",1,17,https://www.facebook.com/groups/fennerhall/permalink/2778222282307044/
,,,0,0,
"Wednesday, 27 May 2020 at 9:36 am",,"🚨🚨🚨COMMUNITY COORDINATOR POST 🚨🚨🚨
It’s CC time again! You can come say hello to me in the office, or give me a message/email/call if you have any questions about returning to Fenner, or if you just want to say hello.",0,13,https://www.facebook.com/groups/fennerhall/permalink/2777444522384820/
"Tuesday, 26 May 2020 at 9:06 pm",,Duty Warden - Freezer 8 has turned more into like a heater. Would recommend grabbing your stuff from it if you can. Should be fixed later tonight as well.,1,18,https://www.facebook.com/groups/fennerhall/permalink/2776187152510557/
,,,0,0,
"Monday, 25 May 2020 at 8:05 am",Phoebe Denham,FRC meeting minutes for your enjoyment <3,0,8,https://www.facebook.com/groups/fennerhall/permalink/2772809019515037/
"Sunday, 24 May 2020 at 8:06 pm",,Join us! https://anu.zoom.us/j/93139845137…,0,2,https://www.facebook.com/groups/fennerhall/permalink/2771518532977419/
"Sunday, 24 May 2020 at 7:50 pm",Tyler McLean,"Hey Everyone remember you have until the 31st May - so the end of the week - to submit your creative creation. Let's show those Daley Road catered kids, Packet Noodle lodge resizes, and this 'My Mum cooked my dinner' Townies, what Fenner is made of!
Go forth my culinary children and claim glory for our hall !",0,1,https://www.facebook.com/groups/fennerhall/permalink/2771495962979676/
"Sunday, 24 May 2020 at 5:14 pm",Lachlan Jones,"🚀FENNER HALL STRAVA CLUB WEEK 2 🚀

This week we're looking for the BEST VIEW 🏞🌅🌇
So join the Club (https://www.strava.com/clubs/fennerhall), record your walk, run, hike or cycle and post those pretty pictures with your Strava activity. 

BEST VIEW WINS (big hint check those sunrise/sunset times💯) so get out there Fenner",1,8,https://www.facebook.com/groups/fennerhall/permalink/2771266036336002/
,,,0,0,
"Saturday, 23 May 2020 at 9:16 pm",Susan Brown,"The very first online interhall chess competition happened today and Fenner came EQUAL 5TH!!!
Huge congratulations to our chess players Razi Sugianto, Max Rupert, Dante Burn and Ellie Lambden for their massive effort today <3",7,30,https://www.facebook.com/groups/fennerhall/permalink/2769362526526353/
,,,0,0,
,,,0,0,
"Friday, 22 May 2020 at 3:34 pm",,"Please listen to Rain On Me, the new song of lady Gaga with Ariana Grande. It’s amazing.",3,7,https://www.facebook.com/groups/fennerhall/permalink/2766638290132110/
,,,0,0,
,,,0,0,
"Saturday, 23 May 2020 at 11:20 am",Rowena McPhee,"Hello Fenner! Do you want to be involved in the best Fenner event of 2020? Do you like watching other people make a fool of themselves in front of camera? Do you have any experience in photography or film?
If the answer is YES to ANY of those questions, we’ve got the perfect role for you! We’re currently looking for a videography and video editor for Fenner Revue - if you’re interested, fill out the form 👇👇👇 and if you have any questions, email me at fennerhallrevue@gmail.com",0,6,https://www.facebook.com/groups/fennerhall/permalink/2768527076609898/
"Friday, 22 May 2020 at 5:39 pm",,I have lost 4 bottles of soap in the past 2 months. What's up with the fenner hall soap cartel? I swear I even kept it in my cupboard last time.,3,15,https://www.facebook.com/groups/fennerhall/permalink/2766797576782848/
,,,0,0,
"Thursday, 21 May 2020 at 3:56 pm",Phoebe Denham,You know who it is ;),3,9,https://www.facebook.com/groups/fennerhall/permalink/2764407003688572/
,,,0,0,
,,,0,0,
,,,0,0,
"Thursday, 21 May 2020 at 2:54 pm",Sarah Long,"📚📚📚 A PLACE TO STUDY 📚📚📚
Thanks to Sarah Long for the submission!!!
“ I present my chaotic study space. Just submitted 2 major essays this week and this is the aftermath. Due to internet restrictions I have to study in town at a restaurant I used to work at in the 88 Limestone precinct. It is a time but the view is great. There are often c-17 and Spartan fly overs that I can see through the window!”
Congrats on the submitting the essays Sarah!!",2,22,https://www.facebook.com/groups/fennerhall/permalink/2764323797030226/
,,,0,0,
,,,0,0,
"Wednesday, 20 May 2020 at 9:43 am",,"🚨🚨🚨COMMUNITY COORDINATOR POST 🚨🚨🚨
Today there is EXCITING NEWS!!! Some common spaces in Fenner have partially re-opened, which means you can now hang out with your friends in the Warren, booths and TV room (distancing is still essential and limits still apply - check the green laminated posters for compliance information).
I’ll be in the CC office for most of today, so come visit to ask questions or to have a chat or to hear about my love-hate relationship with Adobe",5,32,https://www.facebook.com/groups/fennerhall/permalink/2761445767318029/
,,,0,0,
,,,0,0,
"Wednesday, 20 May 2020 at 5:54 pm",,Put yer slippers on and come git some bread (turning circle in fifteen minutes).,1,16,https://www.facebook.com/groups/fennerhall/permalink/2762161403913132/
,,,0,0,
"Wednesday, 20 May 2020 at 4:45 pm",Senior Ressie Acadaca,"Reminder that if you are registered or thinking of registering with Access and Inclusion renewal for Education Access Plan and/or Special (Alternative) Exam Arrangements (SEAs), the deadline is 25th May! 
https://www.anu.edu.au/students/contacts/access-inclusion
Access and Inclusion support any student who falls into any of these categories whose performance may be affected: physical and learning disabilities, mental health conditions, chronic medical conditions and short term illnesses/conditions, carers, international under 18 students and elite athletes.",0,2,https://www.facebook.com/groups/fennerhall/permalink/2762074360588503/
"Tuesday, 19 May 2020 at 1:12 pm",Cait Quinn,"Bored at home? Secretly a master chef? Happen to have three key ingredients at home? Keen to bake something delish? Keen to bake something at all?
Sounds like what you need is the Social Interhall Committee (SIC) mystery box challenge!
All you need to do is whip up a creation in the kitchen which MUST include:
Something Green
Flour
A teaspoon of sugar
THEN send the SIC Facebook page a photo of your masterpiece, a description, how it tasted and your hall, then we’ll post it.
The person whose photo gets the MOST reacts will win a FREE ticket to our first in person event of 2020 (on top of all the glory)
Check out the event below
https://www.facebook.com/events/265922531096457/",1,11,https://www.facebook.com/groups/fennerhall/permalink/2759460304183242/
,,,0,0,
"Friday, 15 May 2020 at 6:29 pm",,"Open until 24/05
Home Olympics High Jump!
Comment your own high jump videos below, and Sunday night the videos with the most reactions will be awarded 🥇🥈🥉
Attached is my own (not part of the comp) video demonstrating for another week my dogs limitations. I highly recommend you watch to the end.
Looking forward to seeing all you videos!!",4,10,https://www.facebook.com/groups/fennerhall/permalink/2748553008607305/
,,,0,0,
,,,0,0,
,,,0,0,
"Sunday, 17 May 2020 at 6:46 pm",Razi Sugianto,"Sup gamers,
If you're looking for something to do during lockdown, have you considered playing chess?
Please join this group - all skill levels welcome!",1,11,https://www.facebook.com/groups/fennerhall/permalink/2754492731346666/
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
"Sunday, 17 May 2020 at 8:04 pm",Phoebe Denham,Come join us for all the hot goss!,0,1,https://www.facebook.com/groups/fennerhall/permalink/2754643444664928/
"Sunday, 17 May 2020 at 6:34 pm",Tyler McLean,"If you signed up please request to join the group!
Check your messages roles have been released! <3",0,0,https://www.facebook.com/groups/fennerhall/permalink/2754468068015799/
"Sunday, 17 May 2020 at 3:57 pm",,🦜Fenner BirdWatching,0,35,https://www.facebook.com/groups/fennerhall/permalink/2754153704713902/
"Sunday, 17 May 2020 at 3:32 pm",Trish Nguyen,"Goooood afternoon Fenner! Sign-ups for the Witch Hunts close at 5pm today - get around it! 🥰
https://www.facebook.com/events/534018407215719/",0,4,https://www.facebook.com/groups/fennerhall/permalink/2754103618052244/
"Sunday, 17 May 2020 at 2:01 pm",Jess Algar,"TLDR; Fenner Hall Strava Club Weekly Challenge STARTS TODAY 🤩🕺

As promised by Lachlan yesterday, the first challenge starts today!! 🎉🥳
To kick things off we'll be starting with 'STRAVA ART'! 👩‍🍳👨‍🍳
You can walk, run, cycle, skip or anything in between to create a masterpiece on the map 🖼! I'll put some ideas in the comments for y'all 🤗.
So make sure to download Strava and join the clubbb here: https://www.strava.com/clubs/fennerhall . ✌️💪 
Hope to see as many of you get involved as possible and we're looking forward to that artttt 🥰",7,15,https://www.facebook.com/groups/fennerhall/permalink/2753913484737924/
,,,0,0,
,,,0,0,
"Sunday, 17 May 2020 at 8:37 am",,"Hi all,
I bought a Pizza on Thursday and today morning when I went to kitchen I found it was missing. I kept it in the freezer-11 inside the bag given by the fenner hall (green colour) and the bag is marked by my room number N-939. My bag was closed but still someone took my food (may be by mistake). Whoever does this it is my request please do not do this again..it is very annoying and sad situation. If possible please return the food.",0,16,https://www.facebook.com/groups/fennerhall/permalink/2753190061476933/
"Saturday, 16 May 2020 at 7:31 pm",Tyler McLean,"Possible roles that will be allocated tomorrow night just got released in the event page. Check it out and make sure to sign up before it closes tomorrow at 5pm! <3
https://forms.gle/1NaVWdYerZ9UMxMh7",0,2,https://www.facebook.com/groups/fennerhall/permalink/2751392154990057/
"Saturday, 16 May 2020 at 5:43 pm",Lachlan Jones,"📣INTRODUCING📣 
Fenner Hall Strava Club weekly challenges™️ - first starts tomorrow!!!

Feel like getting out n' about, whether it's a walk, hike, run or cycle? Need some ressies to (virtually) cheer you on and a cheeky competitive incentive?

We're bringing in 'weekly challenges' over at Fenner Hall Strava Club to spice up your outdoor adventures. It's not about speed or distance ... we'll be looking for things like: 
the best views
rarest wildlife
drawing the best 'picture' with your route
anything else we dream up (open to suggestions!)
All you need to do: 
🔜Join the Strava Club: https://www.strava.com/clubs/fennerhall 
🔜Get the app
🔜Get outdoors - walk, run, hike, cycle! And post your best pics!

Look out for Jess's post TOMORROW for the first challenge - you'll have 7 days starting from then. 

The winner will get a shout out in next week's challenge 🤩📈

*** the weekly part will depend on participation so get around it ***",2,26,https://www.facebook.com/groups/fennerhall/permalink/2751172075012065/
